filename,X1,Y1,X2,Y2,X3,Y3,X4,Y4,type
92e02bc970c3445ea6bfc15191896981.jpg,1016,500,1093,500,1093,583,1016,583,6
92e05e3c31ac4de79d6018c9f2db3828.jpg,1247,1019,1277,1019,1277,1049,1247,1049,15
92e30c3fe2da476d9f950e3314a6094f.jpg,1401,544,1455,544,1455,600,1401,600,18
92e4b08752b3465892325a5a4dacc479.jpg,1943,710,1990,710,1990,758,1943,758,13
92e5e0db13b441d59f09f7519ac67aa4.jpg,1372,672,1431,672,1431,731,1372,731,17
92e9b371e92443a7934d4ae6befbd264.jpg,1551,1064,1586,1064,1586,1099,1551,1099,14
92ea5e1cc3f24fc5909fc211ef9c1681.jpg,738,668,812,668,812,742,738,742,16
92ed8bb8c1244251bb273ba7b08908a2.jpg,699,1007,730,1007,730,1037,699,1037,5
92f942fd84bf41b991656914d576e030.jpg,1813,766,1857,766,1857,810,1813,810,3
92fbf52aa9c846f39503621f6f0c042c.jpg,1183,499,1225,499,1225,540,1183,540,4
9301ceabfc7d4d3399d8ada677bab090.jpg,1315,871,1346,871,1346,902,1315,902,18
9301f4a3a9ae44e9815c4267d5432b74.jpg,1148,1192,1177,1192,1177,1223,1148,1223,8
9303089650b24786b6bc26599cf39803.jpg,2047,1018,2149,1018,2149,1122,2047,1122,6
93040f05774e4b57977606ba0ae1fe21.jpg,1357,1226,1428,1226,1428,1296,1357,1296,3
9304f3dd42fb44dab892032798ae118c.jpg,1181,933,1211,933,1211,963,1181,963,10
93079b7f2ab3484997280cccb0ef3a1a.jpg,632,1069,703,1069,703,1134,632,1134,16
930879f4ab894b40ae19384fb2fd2b1f.jpg,1250,744,1298,744,1298,804,1250,804,18
9309d526da694e9ca3281935659da982.jpg,1940,870,1984,870,1984,915,1940,915,20
930d523e69e946998d7b2e26940d4d11.jpg,821,968,871,968,871,1024,821,1024,2
931269a0fe4a4957bb0d8e34c7f51a19.jpg,438,1066,535,1066,535,1143,438,1143,16
93146ad9b22544fb89cb5dec0691cc7c.jpg,1029,1221,1079,1221,1079,1269,1029,1269,19
931ba8ae310345b298adcab0dfce9b91.jpg,1083,526,1125,526,1125,569,1083,569,6
931d71d7e5e148248c0e9dc62da1b420.jpg,759,830,796,830,796,870,759,870,6
93271a56551c418facc27a49ac0aa966.jpg,1911,920,1956,920,1956,967,1911,967,17
932f933750bb468b847e3e51c104e6ff.jpg,1229,1167,1256,1167,1256,1196,1229,1196,12
932fbdf9d8504c93b79ed33c6618c70f.jpg,1768,834,1803,834,1803,870,1768,870,7
93337df95fa843ac9d2090059c8bcf96.jpg,1082,1179,1116,1179,1116,1212,1082,1212,19
93369e686957463984f6a106c7f80eb6.jpg,1321,453,1352,453,1352,484,1321,484,2
9337af50395f490c8e90b7fa90ee17e2.jpg,1371,757,1403,757,1403,788,1371,788,16
93385dbd3804442fb4b2bd0999b4ebaf.jpg,1306,1055,1350,1055,1350,1109,1306,1109,2
933dc91086bb425ea8dba1455e47c67e.jpg,1389,648,1424,648,1424,685,1389,685,7
933fb1097c824883bb2f686f370feee4.jpg,1233,890,1277,890,1277,933,1233,933,1
934043117ebe4da7b2c0cd1253d10a46.jpg,365,719,428,719,428,774,365,774,10
934d8dea503742128d39cf4b0cf5dd2d.jpg,1528,650,1608,650,1608,729,1528,729,14
93500f5fb3de487f86b9b384b8fb9add.jpg,1423,1093,1461,1093,1461,1133,1423,1133,16
9353052c5c44424188c1259c92534f1d.jpg,712,796,771,796,771,875,712,875,12
93578b84056848e2b18490695be82bbd.jpg,804,1061,840,1061,840,1094,804,1094,18
93579f3fdc9e4a1d827cce0d87cf5d05.jpg,1448,705,1535,705,1535,789,1448,789,13
935a46c4d85b4164b2ab30510e9d6514.jpg,1125,600,1162,600,1162,635,1125,635,12
935ae0905dee44139c0dd0de65926edf.jpg,666,624,711,624,711,665,666,665,16
935ae14c58a84faea713cb51b583d306.jpg,1939,1058,2004,1058,2004,1124,1939,1124,1
935ba49e23734aa4b9ecf55b95b4b670.jpg,2364,263,2481,263,2481,378,2364,378,17
935bc6ad0f0149cd9ab81fdacb9e0e6d.jpg,2454,451,2556,451,2556,544,2454,544,10
936935a9bfc5459186b323d36539ee82.jpg,775,564,820,564,820,612,775,612,3
936b0c55c6ac42f88670c2962954b878.jpg,1687,732,1725,732,1725,771,1687,771,15
936b7e89b0db4a45a1b5174de8d94e92.jpg,1573,845,1628,845,1628,899,1573,899,4
9372e143d4ad4ae89e216a7aa0b42f40.jpg,1422,595,1446,595,1446,623,1422,623,9
93756fc69bc946f4bff385b32ed8a297.jpg,1163,1001,1195,1001,1195,1032,1163,1032,10
9375ba3e4abc48839f3e2ee3ea53b8a1.jpg,1336,418,1383,418,1383,479,1336,479,6
937880f31cba4343937e8cbe9a76f4ec.jpg,852,1248,910,1248,910,1307,852,1307,11
937d39d298bf45d2a298ef0c7a30d6a9.jpg,1088,1197,1122,1197,1122,1231,1088,1231,3
937ff6a038644e6e93b06d8b58a5851f.jpg,679,536,712,536,712,566,679,566,20
9385e7d45ba9482a95c0bcf7a5956c6e.jpg,225,501,304,501,304,570,225,570,1
938d9b4374144bad85054c9032aa36bf.jpg,2112,649,2186,649,2186,717,2112,717,9
938f2e3cda994b65b0c21bc5d956f15c.jpg,306,481,366,481,366,540,306,540,7
9397e18e09384832b3816d6dfb89c96b.jpg,1709,1035,1741,1035,1741,1068,1709,1068,4
939a7706080647fa9c52e7bcca2f78a2.jpg,1361,728,1402,728,1402,770,1361,770,3
93a3bedf9f2347e3a49f2044636c8247.jpg,1070,1044,1108,1044,1108,1083,1070,1083,10
93a3f5e6bf914713b6c582c35c3843d5.jpg,1435,1242,1471,1242,1471,1280,1435,1280,11
93a4ee6925074d61b16eeb9f42006b33.jpg,1137,1083,1162,1083,1162,1111,1137,1111,3
93abd8144ee546539d77100e3deccf19.jpg,1013,1235,1050,1235,1050,1279,1013,1279,13
93abf57bd7384be4ad86b95fb87c4608.jpg,1479,1005,1529,1005,1529,1056,1479,1056,17
93b4d7a7826c46e6b28004ca4f3f88f0.jpg,1428,988,1477,988,1477,1036,1428,1036,15
93b59434c46945a79ab9a8674a560090.jpg,0,714,98,714,98,830,0,830,15
93b5e261a4414c03b39f94ff6be19f15.jpg,736,781,765,781,765,812,736,812,14
93b722ae00074d7b943e4a4edc834316.jpg,1617,1118,1665,1118,1665,1168,1617,1168,19
93b7855784d04dfb9dd2614b978fc900.jpg,1820,1223,1862,1223,1862,1266,1820,1266,20
93b8bae7fd6f4e7c973de7ff1f4cd72e.jpg,1085,920,1124,920,1124,958,1085,958,5
93bbe8254c1d494f94ef3a1abe39dc7c.jpg,705,1093,764,1093,764,1147,705,1147,5
93c0f0fe27804d24b2fe7ae4b9911e8d.jpg,1207,587,1237,587,1237,620,1207,620,11
93cb03de312f49309c992cd8d90f8078.jpg,1180,717,1218,717,1218,758,1180,758,13
93cc2625523e4dcb8d3fb8775a2d8009.jpg,611,1183,676,1183,676,1244,611,1244,10
93cc2e256e264994901b71232e9577da.jpg,975,609,1049,609,1049,677,975,677,4
93d64ebc9e614be6b4ca066764471522.jpg,820,487,852,487,852,523,820,523,1
93db129b55ca45618af79c4ffeb336ee.jpg,1493,1185,1559,1185,1559,1255,1493,1255,8
93db484ae25842c895e266106d72f369.jpg,1946,986,1993,986,1993,1032,1946,1032,20
93dde51175db4eefa3ab3571131c4f28.jpg,1933,586,1990,586,1990,645,1933,645,3
93df37b6463241ebba26c3f86a667bf4.jpg,2202,905,2319,905,2319,1028,2202,1028,10
93df3e8be3cc41efbaa79302ce62806e.jpg,884,1067,939,1067,939,1133,884,1133,2
93e059c8cd0d492d93f99981913ec8ab.jpg,1463,679,1542,679,1542,765,1463,765,13
93e05ac876c04fabb36f92418bde0740.jpg,615,412,647,412,647,443,615,443,1
93e0a408fcd24413a6dc1deee6473766.jpg,1650,786,1684,786,1684,821,1650,821,16
93e13e173f8d43e4a6ea55dbb7ce5f3c.jpg,1734,1237,1768,1237,1768,1271,1734,1271,15
93e4f72ebe4f4894a2cf45b752985a23.jpg,1634,846,1692,846,1692,907,1634,907,17
93e87ac1b6a842d087d9362291c7dd0d.jpg,1408,916,1459,916,1459,972,1408,972,15
93ee862f85764abdae43f614ee2c236a.jpg,448,551,483,551,483,583,448,583,15
93eeccecc9704fbb857c2eb6ac93c253.jpg,498,522,572,522,572,591,498,591,6
93f8ff905cab4d868ca40077e206fdb5.jpg,1114,1008,1151,1008,1151,1044,1114,1044,19
93fa1f9c450f48c489aae78544c1136e.jpg,737,836,769,836,769,869,737,869,7
93fb0f8c94f24f8daa260c825fa8e8aa.jpg,845,1230,893,1230,893,1274,845,1274,8
93fb529051d140fb80395ab22a7e78e3.jpg,1068,879,1103,879,1103,912,1068,912,10
93fda50d2054463fb736cc09130076f3.jpg,1726,810,1790,810,1790,874,1726,874,8
93fe9c8df7354ed295511541fd2b5310.jpg,1329,625,1420,625,1420,715,1329,715,13
94012fc3d59f43bab1a020c1bd3b6a99.jpg,1165,749,1195,749,1195,778,1165,778,18
9404af4992724740b51592074aa9cf66.jpg,1294,607,1328,607,1328,641,1294,641,12
9407450e77894e96a5efec27715e75cf.jpg,1276,593,1300,593,1300,620,1276,620,12
940d417ee50e4814a8894a652308e7fb.jpg,1063,831,1086,831,1086,857,1063,857,8
94124eb9f99d441a84055ba66e35f48a.jpg,1461,1079,1494,1079,1494,1114,1461,1114,5
94127107de904924ac1c6a2c1fc8b8d5.jpg,1692,744,1726,744,1726,781,1692,781,7
9413e93e5a5f442a98c608b342516ec5.jpg,1116,970,1158,970,1158,1011,1116,1011,3
94170a3986df4f1a825d41903aaf7ef9.jpg,864,742,908,742,908,787,864,787,18
9418ec9701c54fa99314f5a86cd8af84.jpg,1452,1090,1486,1090,1486,1126,1452,1126,7
94192ba2d1a5468faca967174416a8f5.jpg,1206,727,1243,727,1243,765,1206,765,8
941e3a14ed994eef94a5006640dabf1f.jpg,763,720,840,720,840,788,763,788,18
942275f351414316a55601eaa2665419.jpg,1418,604,1442,604,1442,630,1418,630,20
942590f8e47a468ebab185d9412ceb0b.jpg,1177,561,1211,561,1211,595,1177,595,14
9429d2faff724d6aa9bd95345ada5db9.jpg,1357,973,1414,973,1414,1029,1357,1029,20
942eaf035da645bf80bcf7ee6b63ab01.jpg,745,521,820,521,820,600,745,600,12
9432e50eeba24c899ff68bca030e816e.jpg,425,1157,472,1157,472,1199,425,1199,20
94359c4341024792bea12e43b1207304.jpg,1812,1045,1850,1045,1850,1082,1812,1082,5
9436acd2a82c42b9b896360f11dad161.jpg,2176,1102,2223,1102,2223,1149,2176,1149,7
943758aaefff40daacd5c7daaa9a26f2.jpg,1392,876,1417,876,1417,903,1392,903,9
943b9edaeb634c1e8a6a3f68b175183f.jpg,419,904,485,904,485,958,419,958,14
943f04fd46ae4174a2131d329854b1f2.jpg,723,945,823,945,823,1038,723,1038,3
9440430f1b954f3693aee59816ff91e7.jpg,632,986,668,986,668,1018,632,1018,8
9445321f8d414d72923c0bb01bf0e1e6.jpg,1417,512,1450,512,1450,544,1417,544,6
94458790c5954cc998cca7f5ab43dcf1.jpg,1486,1153,1521,1153,1521,1186,1486,1186,13
944b74492c334e42ba556206d7d8d066.jpg,2617,254,2751,254,2751,362,2617,362,15
944d3f3499a049e1af72f702ee88d602.jpg,979,700,1019,700,1019,745,979,745,15
94509ef0f06748f8ba655ddd1870866a.jpg,965,1189,1010,1189,1010,1235,965,1235,14
945c351fd85246ecb957cd4a50e56522.jpg,458,812,575,812,575,908,458,908,16
945d7c76798f407386877277efabcc97.jpg,1450,684,1483,684,1483,718,1450,718,15
945f5be59da145fd9ed752136a162349.jpg,541,609,580,609,580,646,541,646,1
94612bc84cb2440e86028509458dea9e.jpg,1455,530,1497,530,1497,573,1455,573,4
94617efd2af044dc9e2023b9573adfdf.jpg,1273,1210,1306,1210,1306,1243,1273,1243,11
946926a5006841c1ae6719e6e8105df6.jpg,888,1027,954,1027,954,1090,888,1090,17
946c0da7b7204aeaa78d3cecf571139a.jpg,514,715,556,715,556,751,514,751,3
947d0a3649984c0f86c2990d088ffcb9.jpg,1334,438,1376,438,1376,481,1334,481,3
947dc9ff6f5f4077b8e9ad49bc7feaed.jpg,1983,633,2075,633,2075,722,1983,722,2
9483fb954bb54e6da96bc1ef9c66f9e4.jpg,1794,895,1866,895,1866,970,1794,970,15
9487ccc295164867bdb8dbca74ba283d.jpg,1230,786,1287,786,1287,843,1230,843,8
9489b0ea9f01411292d9967048d37871.jpg,733,934,793,934,793,1006,733,1006,20
948dcb0a4a8848dfa8ee5fc0f8f0709a.jpg,647,1161,749,1161,749,1245,647,1245,2
948fc71969e3484395146eab8548c1cc.jpg,890,758,918,758,918,787,890,787,8
9490a771db424234a1c72a5b780e8249.jpg,633,666,671,666,671,697,633,697,6
94a0b92e886949879d8c98fa5b4ea493.jpg,1283,1211,1316,1211,1316,1244,1283,1244,4
94a1ca0cf6f245d7a14900d7a1582847.jpg,1300,822,1328,822,1328,850,1300,850,6
94a7da3caf1944fb93c413dd61aa4ebf.jpg,2130,812,2218,812,2218,908,2130,908,20
94a96f75582a478690d9a67949df6219.jpg,2433,1205,2565,1205,2565,1318,2433,1318,15
94abf710a67048a3af45e0827c1edf5f.jpg,1435,432,1519,432,1519,519,1435,519,20
94af8abe5c7f47bab669fdc902c4719e.jpg,1199,481,1242,481,1242,523,1199,523,12
94b2dcf173f5401087f6e3571b6e8c9a.jpg,1517,1108,1577,1108,1577,1171,1517,1171,14
94b51b2425a64e59a1e42b91f3b291f2.jpg,1187,895,1246,895,1246,952,1187,952,2
94b794dacbaf42e1a4b8e2b2849e3e7e.jpg,1137,850,1161,850,1161,876,1137,876,10
94b954281995410db0b23783b9353e9d.jpg,1278,651,1306,651,1306,677,1278,677,9
94c4d9b95c754a7d8e7630ea0b662828.jpg,1220,637,1281,637,1281,698,1220,698,18
94c5181a78b64441a7eab8d70107cb2d.jpg,1643,481,1707,481,1707,547,1643,547,8
94c60c6ad46b4362ab64f3fe206339ae.jpg,388,433,438,433,438,478,388,478,7
94c8a4fcd5ee4593b300277ffd9b91a1.jpg,1438,599,1506,599,1506,667,1438,667,10
94c9d9c47c7d4fbd9da56a49f3a59bb4.jpg,1006,426,1052,426,1052,474,1006,474,5
94cb8a8b96224960a0809741c0cd11a6.jpg,1346,861,1380,861,1380,895,1346,895,17
94cfc73c87b14ccda7b006221d7772d2.jpg,177,778,254,778,254,860,177,860,12
94d023786edc4a34af40d683ed60973f.jpg,1170,722,1204,722,1204,755,1170,755,2
94d4254a39ea4ae0a39e215e2690527f.jpg,690,1123,727,1123,727,1157,690,1157,2
94d44b74638641a09795ff20a6d1e2c3.jpg,1252,650,1305,650,1305,705,1252,705,7
94e2108af58a4c1f8fea02b7bdf60798.jpg,1677,710,1712,710,1712,746,1677,746,4
94ebf94b331a4ae0af2a0d1a3072c78b.jpg,1458,1030,1490,1030,1490,1062,1458,1062,1
94ec8758efb947aeae84c8c84623d517.jpg,1120,872,1152,872,1152,903,1120,903,17
94ed0b2f94f842e6a63cebafa368a83e.jpg,1163,878,1211,878,1211,926,1163,926,10
94f21fb7f4d74ee780ba59b5b732bedd.jpg,2175,664,2255,664,2255,742,2175,742,16
94f3a4aba731479cbed765e62e53d25d.jpg,1371,414,1442,414,1442,488,1371,488,15
94fb8584474149be84d7a5e8cd05c0d5.jpg,707,1019,746,1019,746,1053,707,1053,19
9503f7370d104cb998e517059d0cbb6e.jpg,1233,640,1268,640,1268,672,1233,672,19
95113b06f936447dbaebbe8fd92b1b7d.jpg,1820,1144,1859,1144,1859,1186,1820,1186,16
951205fb5707400d856ac2c532ecc7d8.jpg,286,631,346,631,346,685,286,685,6
9513185b626342ca8167993991c9c532.jpg,988,396,1055,396,1055,460,988,460,12
951341ada0d14898acc5e57a41d890b2.jpg,1364,812,1402,812,1402,850,1364,850,3
95134fc3878d49f5ad9931c0ad4a6a5a.jpg,2275,797,2370,797,2370,888,2275,888,19
9514ab16451d4f73a6bb69e9716b32c5.jpg,1650,1104,1679,1104,1679,1132,1650,1132,9
9516385ec1b74d60ad4afcd89f0582c9.jpg,1737,501,1792,501,1792,557,1737,557,15
951afd9e263c402581020dd982a848c6.jpg,1568,605,1595,605,1595,635,1568,635,10
951c363c5a7a4b21a018f9b760a465d6.jpg,993,776,1025,776,1025,806,993,806,6
951cb6a396e04b058897439a90a235db.jpg,844,552,885,552,885,594,844,594,8
951d20a4f9a04a87928dc470003b466a.jpg,632,621,667,621,667,654,632,654,15
951e027f119149ed9b6115b5cda1b016.jpg,675,1006,712,1006,712,1039,675,1039,8
951f4fb00aa54cd69f6a2757025c53d7.jpg,1408,406,1439,406,1439,438,1408,438,18
95205de53e06464ab1fbb7918ee179c3.jpg,1791,885,1830,885,1830,924,1791,924,8
9520d594de2b48b4a1d2b8b35194615b.jpg,2613,897,2774,897,2774,1028,2613,1028,11
9523d22db904458ba313c773dfc7b0c1.jpg,412,867,462,867,462,909,412,909,13
952636d7095343b4a539bbdc2ac9c71e.jpg,1881,1145,1958,1145,1958,1221,1881,1221,17
952f0aa86a5b49d6b5301d0b955a0cca.jpg,1529,901,1566,901,1566,941,1529,941,9
9534d12c36a94ce08eb1692142ae8e7a.jpg,424,903,459,903,459,939,424,939,17
9544a47cab7d426dbe7786e6b1af8dd6.jpg,1933,868,1993,868,1993,931,1933,931,5
954a46ba29af4dc1943ef498b3c2db0a.jpg,1660,865,1684,865,1684,892,1660,892,14
954b44401cd74fbea0087decaa9bab4f.jpg,1445,458,1490,458,1490,505,1445,505,8
954b73734d3a461a84341ddb6fd95c79.jpg,1467,1038,1514,1038,1514,1085,1467,1085,15
954cc8f2f2144eafaa2137f77c175226.jpg,1013,750,1063,750,1063,813,1013,813,12
954ced749f3e4234bd887145b876ffc3.jpg,1135,964,1179,964,1179,1007,1135,1007,6
954db81243a049fb8d961539230cddca.jpg,1786,861,1821,861,1821,896,1786,896,15
95508f20cd2f4a91843292d374425e2b.jpg,846,739,924,739,924,822,846,822,8
9550c9ea43d042729d1105d45939c64e.jpg,613,543,690,543,690,611,613,611,5
9553a45b7e8745498873406e846d2e16.jpg,978,536,1009,536,1009,567,978,567,8
955d3c227179447bb5dc458afd59b260.jpg,693,725,739,725,739,766,693,766,14
955dac0391874c6fa717313448f21425.jpg,1766,1074,1824,1074,1824,1131,1766,1131,13
9567c966bd8447999f351176a0655637.jpg,70,698,207,698,207,797,70,797,6
956bdf79215c48ad91d26bccb240c125.jpg,662,1288,720,1288,720,1347,662,1347,10
956f7805ea9c48719c89cfb7ec2fca0a.jpg,1803,697,1843,697,1843,739,1803,739,11
956fc0436b9347148c583577ff5c422c.jpg,1698,668,1737,668,1737,707,1698,707,20
95726b01b1d24a4498d580ad5b3b0195.jpg,1107,1151,1148,1151,1148,1191,1107,1191,4
95744674995a4849aeb789d159f588a2.jpg,1064,941,1114,941,1114,990,1064,990,11
95764f55125d448bbf17ffe7d30eecd7.jpg,719,701,784,701,784,755,719,755,14
957783d0e151415087a1862acd3e9b41.jpg,657,1217,708,1217,708,1265,657,1265,7
957bddf828834bb38efec7d34024b4dd.jpg,1029,793,1054,793,1054,819,1029,819,8
95830147afad4142b4f51cd2123a2fa7.jpg,1979,951,2034,951,2034,1005,1979,1005,16
95848c68904840de9ff6c92db5c2f10a.jpg,1380,481,1403,481,1403,507,1380,507,7
9584b21f42104d32822417238b3dd3fe.jpg,693,734,754,734,754,800,693,800,12
9586190d48514587acee79bfd3da6c78.jpg,2017,875,2128,875,2128,990,2017,990,15
95881914d0504e01bf2cba5ead6dc493.jpg,1628,1158,1670,1158,1670,1202,1628,1202,9
958abde5014b4a1887ea4d833bb33f40.jpg,751,1252,792,1252,792,1297,751,1297,12
958b5799074d4368a5eb4dc79a997b87.jpg,1471,708,1503,708,1503,742,1471,742,10
958eea5b32304228ba997e505ced28c9.jpg,1372,536,1399,536,1399,568,1372,568,8
959129af1f734a1c940f0c88f0f21d38.jpg,1289,531,1340,531,1340,586,1289,586,1
95917519cf4e46f2b658050b48d20f5c.jpg,432,1166,506,1166,506,1239,432,1239,13
9591ce3dd5ec40d98a50e39f93566e07.jpg,1348,734,1402,734,1402,787,1348,787,19
9594f21ac3c2477894c623c1ac207396.jpg,1731,611,1764,611,1764,647,1731,647,13
959abb188cfe477988d52e57642e79c8.jpg,506,640,556,640,556,691,506,691,18
959e6b577b1347328ea30819bdfe07b9.jpg,2406,565,2485,565,2485,636,2406,636,13
959eb81e004c4a37a98c683ad84298e0.jpg,1420,893,1448,893,1448,922,1420,922,11
95a715d948d4406785f0a2a9df0f9f77.jpg,1553,760,1580,760,1580,788,1553,788,1
95a72ca61b654525a63b36e13ac5afcf.jpg,780,673,877,673,877,769,780,769,10
95a786a1c19949b88191f89241a06598.jpg,2001,685,2054,685,2054,737,2001,737,9
95ae5600e57e46cea82e74bdb0a341cb.jpg,1444,927,1470,927,1470,954,1444,954,7
95af3d69de5c4d06a63efa5eb945c3fc.jpg,1361,639,1402,639,1402,682,1361,682,7
95b355814dde4ad0a4bde90ebe222bfb.jpg,1793,900,1832,900,1832,939,1793,939,7
95b592e0ac3e47a583f4a59813f71861.jpg,1095,1025,1125,1025,1125,1056,1095,1056,15
95baa68968804a66a13d7e0f1e2e6f81.jpg,504,1149,558,1149,558,1202,504,1202,1
95bdecfdac134da989da53f5540ff363.jpg,1367,884,1397,884,1397,918,1367,918,7
95c1ba2f136b4bceade3eaaa11c0938d.jpg,675,979,754,979,754,1053,675,1053,16
95c2e7a46ebf486e98e588483c117051.jpg,773,614,813,614,813,653,773,653,2
95c585628a1344c6bf93658c25ea71b1.jpg,441,308,536,308,536,411,441,411,11
95c5d657aa6148bbb84ad059881f70ab.jpg,1389,890,1414,890,1414,915,1389,915,20
95c5d6d80d764fc3a6cf79362014cd40.jpg,307,668,417,668,417,757,307,757,5
95cca4cbc5d54da484d60e35dc7d00f4.jpg,1108,1111,1148,1111,1148,1155,1108,1155,14
95d10367c0b04f6188ae3b323f20c5b7.jpg,1271,898,1320,898,1320,948,1271,948,18
95d25bc9f0764976a1f28eb483f7ade2.jpg,1274,1210,1325,1210,1325,1261,1274,1261,10
95d501b361254f429b3bfa6c7444e7ff.jpg,1019,760,1060,760,1060,801,1019,801,3
95d5d2bf0ace450aa9815a9563ed508d.jpg,1640,919,1684,919,1684,963,1640,963,8
95d8724f891a448195e3a9c6cf0611d4.jpg,880,1097,910,1097,910,1125,880,1125,19
95da9f2648dc4784b4a17a75840f9f1d.jpg,2915,1065,3051,1065,3051,1206,2915,1206,6
95de6b616cd24f128286c4a128fe0ad6.jpg,1543,388,1601,388,1601,449,1543,449,20
95e0f323c4f0485684e004ea1cfeda98.jpg,554,1249,621,1249,621,1308,554,1308,4
95e71ac41b054a60acdd21d53b7f5652.jpg,2175,823,2261,823,2261,900,2175,900,3
95e78747208a42d1858d396dd27f513d.jpg,465,987,544,987,544,1064,465,1064,11
95eb385599524acd961d3275e5219c55.jpg,1902,823,1960,823,1960,879,1902,879,8
95ed2ce90465418ebe95c502223c0ad7.jpg,1944,1059,2009,1059,2009,1125,1944,1125,10
95f120382c3b473280c46831fd2128d9.jpg,1101,968,1142,968,1142,1012,1101,1012,4
95f1678d983148c4831e17204a4f0a32.jpg,1586,635,1641,635,1641,690,1586,690,15
95f1afdca5ad4a37bfb48b16c20f02a0.jpg,1891,767,1952,767,1952,826,1891,826,2
95f1d726ff84455b9b00691ba75b7480.jpg,966,761,1002,761,1002,796,966,796,9
95f5eaf7ed3745bea3bdac62c2a261bb.jpg,899,868,945,868,945,911,899,911,10
95f8f21adb114a2db9df771eb3a45cad.jpg,768,1282,813,1282,813,1325,768,1325,2
95fdaeba516f455aa8617d751d63a9dc.jpg,1252,774,1288,774,1288,810,1252,810,16
960250a82a0b4bca91e0ba1b1be8ff39.jpg,1353,536,1402,536,1402,583,1353,583,9
9605c9c56f5642cabe25dd97af4bcc13.jpg,1217,757,1244,757,1244,785,1217,785,18
960757387ade45b7889713bb4f494728.jpg,1448,815,1540,815,1540,913,1448,913,17
960c2dd36f4f4a3497b174abe1d0313d.jpg,1618,455,1699,455,1699,536,1618,536,16
960d4cc037704dbdbfaed1ecf05abe15.jpg,1385,860,1431,860,1431,905,1385,905,15
960df8f3e1dd46dab202eadf5938bc61.jpg,380,1163,423,1163,423,1205,380,1205,1
960f8b10a8dc45d18aa2abcfe5a4852a.jpg,1573,366,1629,366,1629,424,1573,424,10
9612e61064154938b3a91cd5ccb722e7.jpg,1140,919,1182,919,1182,961,1140,961,4
9615812df82845d7ba276363612cdf48.jpg,1854,407,1919,407,1919,474,1854,474,19
9617a132bec2489ba38b67db1a311710.jpg,1592,1122,1621,1122,1621,1151,1592,1151,17
96190919b01643ac9e8438d77c67a642.jpg,1493,773,1523,773,1523,805,1493,805,18
961b6d204fa9453a9dc794ed44460fa1.jpg,656,863,690,863,690,898,656,898,20
961c32313ca04f36b815307095589e75.jpg,1419,693,1487,693,1487,762,1419,762,1
961f908c9b4249438eb056f2c0f7eec2.jpg,2166,931,2232,931,2232,996,2166,996,12
961fdc9464dc434bb1d5cb9d5700714c.jpg,1825,1025,1881,1025,1881,1080,1825,1080,7
9623918fa78d46e1a58f53d2b2d4c124.jpg,1652,726,1742,726,1742,832,1652,832,5
9628de79a91a4602993e6520821de1e9.jpg,1684,368,1754,368,1754,445,1684,445,9
96293d9b3995489b85e51ff4234c93d1.jpg,1551,915,1585,915,1585,950,1551,950,13
9629f6522fc9490595b0b4c986345028.jpg,1742,609,1771,609,1771,637,1742,637,8
962e52291b6148d087bb2f8075c90397.jpg,725,630,767,630,767,672,725,672,3
96325070ead64b2baf1e9795f684f41a.jpg,959,876,991,876,991,906,959,906,8
9633d705f933444593d2ce543e317ba2.jpg,390,1014,480,1014,480,1095,390,1095,19
96361f5cc9ad437eb7c9c712e0f377d1.jpg,1721,1002,1819,1002,1819,1101,1721,1101,6
963792a676b1465a896e1f520bed5224.jpg,1138,524,1184,524,1184,572,1138,572,6
963aa007888f4b95bc9d7b2930bce2cb.jpg,1245,1121,1275,1121,1275,1150,1245,1150,18
963ae5c5c32a4fdf85cbc7c492104c31.jpg,2464,332,2564,332,2564,422,2464,422,4
963c12a79ca8450bbe9354c2bc671a24.jpg,1305,922,1354,922,1354,977,1305,977,3
963d045f44604046b3578b22a23b0982.jpg,850,577,905,577,905,628,850,628,20
96447474eb934dc4ae016d4c84d507ae.jpg,1937,457,2005,457,2005,526,1937,526,13
96453e41962645238bd6afb6fa77e175.jpg,729,655,794,655,794,716,729,716,20
964b6c2f110a4faca705db6f9c1bd235.jpg,643,827,746,827,746,930,643,930,10
965051156a3c4d54ba4c5f00f525b672.jpg,756,1012,786,1012,786,1044,756,1044,8
96552a6ccbcf4adc96315add871088bf.jpg,1638,781,1672,781,1672,817,1638,817,20
9658117e86c24749ac95fc3513ce48fe.jpg,2192,666,2290,666,2290,754,2192,754,16
965cf55f44564221bc3ee40c3019dc60.jpg,900,1128,960,1128,960,1188,900,1188,14
966d1612767c44b885155a77333eae05.jpg,982,1071,1016,1071,1016,1107,982,1107,2
966e9296c1a94d7db30116817505eeeb.jpg,1396,1124,1454,1124,1454,1184,1396,1184,13
96701425f9554e768dbfd0e3271ab257.jpg,1114,1080,1142,1080,1142,1108,1114,1108,11
9678e6e0b75040a980981db0cdf9a1a1.jpg,644,719,687,719,687,765,644,765,12
967e298fc332482f87f367f2868920a9.jpg,615,791,678,791,678,846,615,846,15
968052c4eedc4059887dfb448b033919.jpg,1655,1184,1706,1184,1706,1238,1655,1238,15
9682b762c6e54c02a1a47b98f3b6e229.jpg,1058,964,1107,964,1107,1011,1058,1011,4
